ID	Length	SRX6637057	SRX6637058	SRX6637059	SRX6637060
ENSG00000125531	16499	1596.0	1039.0	2850.0	3424.0
ENSG00000158985	13999	27.0	31.0	264.0	200.0
ENSG00000268996	3999	58.0	53.0	23.0	14.0
ENSG00000089060	3999	306.0	269.0	443.0	493.0
ENSG00000255197	3999	6.0	2.0	22.0	35.0
ENSG00000252026	17999	195.0	104.0	420.0	354.0
ENSG00000269656	16499	11582.0	10505.0	4461.0	4560.0
ENSG00000164296	4499	13.0	8.0	83.0	53.0
ENSG00000229873	4499	340.0	382.0	68.0	59.0
ENSG00000178700	8999	38.0	55.0	189.0	171.0
ENSG00000135974	12999	739.0	901.0	489.0	519.0
ENSG00000271996	11499	63.0	61.0	128.0	148.0
ENSG00000238480	3999	44.0	39.0	13.0	13.0
ENSG00000186812	10499	6.0	5.0	255.0	176.0
ENSG00000263660	3999	376.0	319.0	215.0	265.0
ENSG00000120314	16999	1068.0	926.0	1307.0	1471.0
ENSG00000268218	32999	3414.0	2686.0	3155.0	3320.0
ENSG00000134001	7999	533.0	577.0	223.0	225.0
ENSG00000226669	4499	0.0	0.0	12.0	34.0
ENSG00000223263	7999	353.0	279.0	110.0	140.0
ENSG00000108848	23999	12.0	10.0	769.0	538.0
ENSG00000158828	10499	1423.0	1430.0	1749.0	2182.0
ENSG00000180346	15499	15.0	17.0	283.0	215.0
ENSG00000006607	14999	1533.0	1337.0	888.0	939.0
ENSG00000254166	54999	4172.0	4825.0	681.0	926.0
ENSG00000104760	9999	274.0	249.0	289.0	513.0
ENSG00000116161	4499	127.0	139.0	176.0	219.0
ENSG00000214135	4499	27.0	36.0	77.0	58.0
ENSG00000112339	9999	18.0	33.0	200.0	164.0
ENSG00000227719	7999	29.0	18.0	77.0	135.0
ENSG00000229999	6499	82.0	92.0	103.0	70.0
ENSG00000267373	33999	25514.0	27428.0	19603.0	17427.0
ENSG00000116793	16499	185.0	226.0	746.0	730.0
ENSG00000081026	43499	340.0	386.0	1017.0	1154.0
ENSG00000128159	17103	670.0	461.0	1267.0	1135.0
ENSG00000117450	10499	299.0	240.0	239.0	623.0
ENSG00000233820	3999	0.0	3.0	36.0	33.0
ENSG00000143771	30499	2019.0	2055.0	3927.0	4669.0
ENSG00000167981	7499	33.0	17.0	266.0	257.0
ENSG00000185674	13999	144.0	153.0	423.0	448.0
ENSG00000271662	7999	7.0	4.0	112.0	95.0
ENSG00000109079	10499	2075.0	2281.0	1855.0	1858.0
ENSG00000175470	12499	318.0	396.0	598.0	645.0
ENSG00000168894	4999	587.0	504.0	419.0	531.0
ENSG00000263033	3999	1.0	2.0	52.0	48.0
ENSG00000243607	5999	133.0	168.0	149.0	159.0
ENSG00000185507	9999	1526.0	1079.0	1193.0	1177.0
ENSG00000196979	10499	672.0	589.0	1447.0	1623.0
ENSG00000115825	6999	139.0	122.0	82.0	107.0
ENSG00000162482	4999	11.0	23.0	35.0	60.0
ENSG00000180089	16999	17.0	19.0	678.0	579.0
ENSG00000255487	7499	41.0	50.0	130.0	99.0
ENSG00000161643	7499	235.0	254.0	495.0	462.0
ENSG00000120055	5499	6.0	19.0	184.0	130.0
ENSG00000178057	5499	2681.0	2451.0	2758.0	3617.0
ENSG00000170919	5999	173.0	151.0	231.0	226.0
ENSG00000172171	33999	207.0	295.0	1213.0	940.0
ENSG00000268702	15499	435.0	369.0	507.0	618.0
ENSG00000229097	6999	141.0	121.0	183.0	235.0
ENSG00000273302	21499	584.0	513.0	858.0	859.0
ENSG00000133624	5499	157.0	151.0	176.0	186.0
ENSG00000249242	17499	30.0	26.0	330.0	239.0
ENSG00000137776	4499	5.0	27.0	52.0	44.0
ENSG00000067066	7499	376.0	387.0	255.0	261.0
ENSG00000174243	3999	226.0	162.0	31.0	52.0
ENSG00000176871	6999	203.0	211.0	154.0	228.0
ENSG00000232129	23499	7010.0	7518.0	4816.0	5775.0
ENSG00000187109	10499	15.0	13.0	208.0	145.0
ENSG00000234338	4499	122.0	100.0	45.0	64.0
ENSG00000165494	5999	74.0	87.0	221.0	178.0
ENSG00000132716	6499	3162.0	3060.0	1835.0	1692.0
ENSG00000118496	5999	22.0	13.0	61.0	65.0
ENSG00000129317	13613	688.0	756.0	217.0	240.0
ENSG00000132522	4499	1006.0	890.0	470.0	636.0
ENSG00000248211	4999	5.0	5.0	137.0	114.0
ENSG00000035681	10999	1200.0	1499.0	2696.0	3168.0
ENSG00000125037	9499	174.0	170.0	150.0	168.0
ENSG00000177576	4999	39.0	48.0	58.0	78.0
ENSG00000266708	5499	71.0	68.0	66.0	87.0
ENSG00000109906	6999	296.0	270.0	95.0	115.0
ENSG00000116809	14499	3950.0	3007.0	1139.0	1165.0
ENSG00000202279	8499	4.0	4.0	235.0	290.0
ENSG00000130997	7499	84.0	67.0	256.0	160.0
ENSG00000257839	20499	1490.0	1709.0	1597.0	2046.0
ENSG00000171777	4499	108.0	140.0	108.0	144.0
ENSG00000168743	18499	35.0	9.0	309.0	351.0
ENSG00000022567	4499	4.0	3.0	68.0	49.0
ENSG00000164172	13162	2906.0	3149.0	2189.0	2400.0
ENSG00000236863	6999	40.0	58.0	56.0	64.0
ENSG00000259540	14999	304.0	365.0	425.0	343.0
ENSG00000002586	4999	73.0	107.0	40.0	397.0
ENSG00000106089	8999	513.0	509.0	904.0	883.0
ENSG00000117281	8499	664.0	628.0	506.0	489.0
ENSG00000162976	4999	649.0	615.0	128.0	208.0
ENSG00000137944	3999	11.0	18.0	43.0	119.0
ENSG00000165219	3999	18.0	19.0	37.0	28.0
ENSG00000214248	5999	51.0	48.0	69.0	60.0
ENSG00000111445	3999	1294.0	1402.0	918.0	1017.0
ENSG00000196743	6499	238.0	233.0	302.0	321.0
ENSG00000229853	3999	75.0	44.0	155.0	160.0
ENSG00000139546	7499	725.0	725.0	475.0	337.0
ENSG00000183386	5499	85.0	67.0	119.0	109.0
ENSG00000263680	9499	72.0	104.0	55.0	69.0
ENSG00000186603	4499	111.0	100.0	134.0	117.0
ENSG00000243012	7999	0.0	0.0	67.0	71.0
ENSG00000138696	8999	16.0	26.0	111.0	97.0
ENSG00000272859	12499	36.0	39.0	187.0	233.0
ENSG00000105568	20499	91.0	122.0	426.0	476.0
ENSG00000225358	8999	0.0	4.0	97.0	133.0
ENSG00000228389	20499	254.0	263.0	614.0	561.0
ENSG00000101464	5999	11.0	15.0	73.0	51.0
ENSG00000077092	4499	280.0	311.0	206.0	234.0
ENSG00000263214	10999	2.0	7.0	397.0	327.0
ENSG00000229334	3999	150.0	148.0	142.0	149.0
ENSG00000259357	7499	2197.0	1925.0	1441.0	1786.0
ENSG00000100575	4499	13.0	23.0	82.0	74.0
ENSG00000268069	7999	411.0	238.0	60.0	85.0
ENSG00000137496	8499	750.0	477.0	459.0	485.0
ENSG00000234531	6499	115.0	117.0	131.0	175.0
ENSG00000272821	9999	1417.0	1289.0	473.0	600.0
ENSG00000140548	3999	58.0	62.0	70.0	98.0
ENSG00000170854	5999	81.0	59.0	59.0	69.0
ENSG00000131899	10499	2763.0	2192.0	1882.0	2054.0
ENSG00000123154	10999	778.0	765.0	1080.0	1228.0
ENSG00000248746	5499	78.0	101.0	98.0	116.0
ENSG00000149243	11999	146.0	159.0	179.0	193.0
ENSG00000118217	4499	6.0	11.0	57.0	62.0
ENSG00000167971	7999	1027.0	819.0	861.0	1109.0
ENSG00000113812	9999	251.0	245.0	171.0	188.0
ENSG00000256690	8499	452.0	430.0	320.0	344.0
ENSG00000226645	5999	481.0	529.0	357.0	399.0
ENSG00000099797	6499	785.0	851.0	655.0	626.0
ENSG00000243352	8999	6.0	6.0	444.0	248.0
ENSG00000140326	14499	81.0	79.0	264.0	240.0
ENSG00000142867	5499	48.0	56.0	65.0	84.0
ENSG00000159131	5999	174.0	198.0	304.0	472.0
ENSG00000147679	24499	618.0	562.0	709.0	860.0
ENSG00000178917	7499	133.0	114.0	268.0	185.0
ENSG00000156471	20999	73.0	63.0	257.0	346.0
ENSG00000111364	12499	1157.0	1300.0	852.0	941.0
ENSG00000013374	9999	6.0	6.0	245.0	231.0
ENSG00000161860	7999	1026.0	1042.0	1120.0	1568.0
ENSG00000132300	24999	1024.0	1107.0	1923.0	1821.0
ENSG00000102054	17499	286.0	238.0	418.0	465.0
ENSG00000072736	13499	1886.0	1891.0	291.0	245.0
ENSG00000248280	3999	2.0	0.0	47.0	53.0
ENSG00000149084	10499	124.0	138.0	244.0	337.0
ENSG00000173113	7499	536.0	462.0	85.0	148.0
ENSG00000129194	3999	878.0	799.0	758.0	892.0
ENSG00000170100	7999	94.0	112.0	146.0	143.0
ENSG00000180448	9499	1721.0	1696.0	1777.0	1729.0
ENSG00000237080	5999	289.0	145.0	37.0	39.0
ENSG00000086015	10499	100.0	76.0	778.0	691.0
ENSG00000179673	22999	30.0	43.0	992.0	861.0
ENSG00000169738	5499	116.0	137.0	100.0	88.0
ENSG00000264324	10999	235.0	191.0	448.0	759.0
ENSG00000269480	5499	281.0	146.0	140.0	152.0
ENSG00000182858	19999	1181.0	1106.0	914.0	933.0
ENSG00000105619	3999	565.0	611.0	636.0	546.0
ENSG00000100024	3999	1.0	0.0	63.0	54.0
ENSG00000117425	12499	225.0	174.0	1817.0	1485.0
ENSG00000157911	12999	1288.0	1085.0	1576.0	1882.0
ENSG00000104231	15499	127.0	104.0	253.0	271.0
ENSG00000251935	6499	116.0	148.0	12.0	22.0
ENSG00000215838	7999	4.0	3.0	113.0	87.0
ENSG00000115841	4499	276.0	250.0	95.0	122.0
ENSG00000187808	3999	4.0	3.0	56.0	43.0
ENSG00000124733	7999	711.0	601.0	466.0	534.0
ENSG00000143127	3999	7.0	9.0	32.0	48.0
ENSG00000005810	10999	15.0	19.0	129.0	127.0
ENSG00000160908	19999	156.0	107.0	763.0	761.0
ENSG00000228439	26999	1086.0	1093.0	1182.0	1557.0
ENSG00000252297	14623	314.0	245.0	156.0	214.0
ENSG00000254999	5999	21.0	21.0	62.0	74.0
ENSG00000248375	7499	653.0	679.0	903.0	860.0
ENSG00000104218	11499	307.0	266.0	140.0	176.0
ENSG00000135763	9999	213.0	204.0	221.0	201.0
ENSG00000264159	37499	1336.0	1234.0	2818.0	2151.0
ENSG00000011295	23999	711.0	699.0	736.0	757.0
ENSG00000215704	4999	92.0	107.0	131.0	145.0
ENSG00000101311	10499	243.0	188.0	144.0	101.0
ENSG00000161091	37012	746.0	593.0	2299.0	1686.0
ENSG00000252866	9999	3.0	1.0	161.0	52.0
ENSG00000108518	4999	1621.0	1730.0	1442.0	2138.0
ENSG00000088035	6499	246.0	258.0	289.0	257.0
ENSG00000196123	14999	766.0	730.0	723.0	743.0
ENSG00000102931	3999	122.0	126.0	84.0	116.0
ENSG00000257878	4499	436.0	385.0	524.0	652.0
ENSG00000215187	4499	309.0	263.0	143.0	120.0
ENSG00000261096	4999	7.0	6.0	69.0	79.0
ENSG00000180190	37999	625.0	549.0	828.0	797.0
ENSG00000131503	14499	1073.0	1072.0	1743.0	1553.0
ENSG00000262154	5499	472.0	371.0	243.0	296.0
ENSG00000205643	8999	365.0	309.0	185.0	269.0
ENSG00000111834	6499	28.0	34.0	154.0	93.0
ENSG00000125347	17999	258.0	172.0	726.0	778.0
ENSG00000175221	4999	22.0	19.0	281.0	227.0
ENSG00000138029	15999	12.0	11.0	317.0	354.0
ENSG00000230122	3999	40.0	33.0	53.0	52.0
ENSG00000128594	8499	74.0	110.0	78.0	81.0
ENSG00000260442	15499	819.0	538.0	773.0	726.0
ENSG00000119929	10999	52.0	31.0	206.0	256.0
ENSG00000134453	14499	2.0	4.0	361.0	284.0
ENSG00000125977	9999	396.0	431.0	820.0	863.0
ENSG00000004455	19499	63.0	36.0	687.0	425.0
ENSG00000263640	4499	13.0	14.0	82.0	97.0
ENSG00000165688	25499	1593.0	1420.0	1490.0	1502.0
ENSG00000073670	14999	17.0	21.0	300.0	261.0
ENSG00000119760	21499	554.0	665.0	742.0	771.0
ENSG00000163354	4999	2098.0	1705.0	265.0	247.0
ENSG00000199906	12499	116.0	124.0	236.0	245.0
ENSG00000178381	4499	30.0	36.0	129.0	146.0
ENSG00000101213	10999	9464.0	9272.0	12423.0	9653.0
ENSG00000258177	12999	30.0	26.0	140.0	140.0
ENSG00000068615	4999	371.0	395.0	220.0	262.0
ENSG00000166169	5999	48.0	52.0	76.0	62.0
ENSG00000134864	10499	107.0	82.0	135.0	134.0
ENSG00000184708	12499	525.0	555.0	376.0	341.0
ENSG00000229598	8499	128.0	69.0	101.0	118.0
ENSG00000127415	4999	34.0	26.0	56.0	83.0
ENSG00000229180	19499	91.0	86.0	1001.0	697.0
ENSG00000111266	3999	75.0	85.0	89.0	76.0
ENSG00000266970	4499	158.0	137.0	184.0	160.0
ENSG00000266447	4499	293.0	244.0	162.0	185.0
ENSG00000111737	14499	185.0	190.0	722.0	602.0
ENSG00000225313	23999	1370.0	994.0	610.0	671.0
ENSG00000167720	4499	208.0	146.0	84.0	90.0
ENSG00000123595	18499	191.0	182.0	253.0	296.0
ENSG00000216166	14999	232.0	187.0	176.0	175.0
ENSG00000255173	4499	1419.0	1598.0	1921.0	2087.0
ENSG00000149489	16499	6150.0	6812.0	7335.0	6786.0
ENSG00000167393	11499	13.0	19.0	610.0	467.0
ENSG00000165521	5499	616.0	635.0	202.0	221.0
ENSG00000120451	9499	252.0	215.0	519.0	466.0
ENSG00000234684	6499	7.0	7.0	68.0	53.0
ENSG00000177239	10999	1607.0	1440.0	1495.0	1478.0
ENSG00000266341	11999	2095.0	1480.0	2781.0	2770.0
ENSG00000053372	7499	172.0	147.0	632.0	607.0
ENSG00000237781	18999	55.0	68.0	3529.0	2733.0
ENSG00000134684	7999	3024.0	2049.0	417.0	602.0
ENSG00000117133	7999	1051.0	1145.0	905.0	1267.0
ENSG00000113048	4499	136.0	130.0	47.0	46.0
ENSG00000108788	10499	757.0	603.0	712.0	785.0
ENSG00000161980	4999	23.0	19.0	99.0	67.0
ENSG00000232917	5499	1.0	3.0	47.0	40.0
ENSG00000141526	17999	258.0	203.0	510.0	530.0
ENSG00000170619	7499	120.0	83.0	458.0	398.0
ENSG00000185614	7999	70.0	71.0	119.0	142.0
ENSG00000101298	5499	905.0	819.0	1434.0	1926.0
ENSG00000104671	6499	42.0	58.0	47.0	74.0
ENSG00000215795	11499	5.0	12.0	429.0	382.0
ENSG00000272004	5999	158.0	97.0	155.0	172.0
ENSG00000260238	10999	1456.0	1242.0	2668.0	2507.0
ENSG00000167528	4999	83.0	62.0	103.0	124.0
ENSG00000110756	7499	42.0	48.0	148.0	144.0
ENSG00000131368	6499	99.0	83.0	98.0	190.0
ENSG00000171202	10499	464.0	494.0	297.0	462.0
ENSG00000158578	4999	559.0	524.0	262.0	318.0
ENSG00000224114	3999	27.0	16.0	29.0	129.0
ENSG00000271980	4999	1090.0	1132.0	585.0	746.0
ENSG00000234041	5499	21.0	13.0	76.0	61.0
ENSG00000151023	7999	12.0	19.0	133.0	124.0
ENSG00000120963	11499	144.0	115.0	978.0	1017.0
ENSG00000182400	3999	11.0	12.0	49.0	72.0
ENSG00000263759	7999	23.0	28.0	343.0	272.0
ENSG00000205090	8499	364.0	339.0	215.0	193.0
ENSG00000267987	5499	443.0	420.0	448.0	564.0
ENSG00000199306	16499	83.0	78.0	560.0	427.0
ENSG00000201770	22999	43.0	29.0	447.0	467.0
ENSG00000204954	9499	4350.0	5027.0	5950.0	6677.0
ENSG00000092871	4999	153.0	128.0	69.0	68.0
ENSG00000127993	5499	8.0	16.0	53.0	72.0
ENSG00000263015	8999	764.0	747.0	668.0	653.0
ENSG00000159445	8499	276.0	291.0	344.0	417.0
ENSG00000071894	6999	199.0	145.0	143.0	219.0
ENSG00000100075	4499	8.0	8.0	36.0	218.0
ENSG00000156150	7999	293.0	305.0	294.0	310.0
ENSG00000175920	11999	378.0	382.0	597.0	523.0
ENSG00000107929	40499	93.0	70.0	2251.0	1589.0
ENSG00000263179	5999	0.0	1.0	82.0	85.0
ENSG00000132773	3999	29.0	21.0	207.0	212.0
ENSG00000146425	12499	825.0	850.0	695.0	1010.0
ENSG00000130522	4999	46.0	57.0	72.0	243.0
ENSG00000188186	8999	182.0	154.0	264.0	299.0
ENSG00000152268	36499	546.0	613.0	1436.0	1132.0
ENSG00000197841	7499	3.0	1.0	90.0	59.0
ENSG00000271789	10499	265.0	246.0	243.0	201.0
ENSG00000238728	6999	45.0	39.0	172.0	129.0
ENSG00000205147	10999	601.0	477.0	443.0	410.0
ENSG00000238448	4999	9.0	4.0	64.0	44.0
ENSG00000259732	10999	917.0	961.0	997.0	998.0
ENSG00000250474	16999	145.0	185.0	436.0	395.0
ENSG00000127774	5499	164.0	218.0	59.0	164.0
ENSG00000267519	4499	257.0	253.0	130.0	126.0
ENSG00000232941	6499	245.0	256.0	180.0	206.0
ENSG00000233098	11499	679.0	445.0	420.0	457.0
ENSG00000189077	16999	842.0	746.0	1841.0	1602.0
ENSG00000227627	8999	55.0	66.0	129.0	124.0
ENSG00000164037	3999	23.0	17.0	35.0	42.0
ENSG00000228393	23499	4.0	6.0	1221.0	748.0
ENSG00000162885	9499	1499.0	1570.0	801.0	1030.0
ENSG00000236345	7499	1.0	3.0	173.0	154.0
ENSG00000270344	3999	8.0	6.0	33.0	32.0
ENSG00000258577	4999	2.0	1.0	86.0	68.0
ENSG00000176387	3999	695.0	784.0	763.0	760.0
ENSG00000170144	39999	2171.0	2326.0	1541.0	1572.0
ENSG00000037637	4999	30.0	31.0	157.0	189.0
ENSG00000142453	3999	1117.0	952.0	638.0	659.0
ENSG00000107104	5499	23.0	38.0	6.0	16.0
ENSG00000161013	29999	1300.0	1130.0	1782.0	2097.0
ENSG00000227345	23999	90.0	98.0	425.0	452.0
ENSG00000259606	8999	24.0	42.0	244.0	181.0
ENSG00000137500	13499	91.0	63.0	200.0	209.0
ENSG00000239480	12499	321.0	353.0	441.0	422.0
ENSG00000269988	10499	150.0	103.0	501.0	691.0
ENSG00000140395	8499	40.0	27.0	194.0	192.0
ENSG00000232352	10999	3677.0	3575.0	4866.0	4217.0
ENSG00000232445	5999	296.0	312.0	160.0	141.0
ENSG00000270892	26499	1221.0	1360.0	1462.0	1651.0
ENSG00000120725	37999	4168.0	4413.0	4541.0	5453.0
ENSG00000104723	9999	84.0	70.0	124.0	180.0
ENSG00000168958	34999	155.0	157.0	1098.0	800.0
ENSG00000207948	10499	4112.0	3927.0	1325.0	1408.0
ENSG00000168303	33999	781.0	879.0	1170.0	1082.0
ENSG00000204622	4499	21.0	15.0	46.0	62.0
ENSG00000113643	15499	157.0	191.0	653.0	689.0
ENSG00000155380	13499	101.0	80.0	844.0	668.0
ENSG00000112514	12999	532.0	534.0	367.0	444.0
ENSG00000072415	3999	291.0	343.0	264.0	348.0
ENSG00000151090	5999	9.0	8.0	107.0	104.0
ENSG00000104691	7999	11.0	9.0	118.0	65.0
ENSG00000255404	5499	2.0	12.0	56.0	25.0
ENSG00000163806	3999	66.0	55.0	42.0	37.0
ENSG00000136197	5999	23.0	20.0	97.0	72.0
ENSG00000268948	7499	205.0	230.0	154.0	152.0
ENSG00000260037	4999	204.0	181.0	84.0	110.0
ENSG00000261663	7499	207.0	186.0	287.0	350.0
ENSG00000198015	9499	255.0	322.0	208.0	193.0
ENSG00000254739	7499	591.0	528.0	409.0	389.0
ENSG00000156976	5999	137.0	162.0	57.0	226.0
ENSG00000145332	29499	630.0	596.0	1296.0	1354.0
ENSG00000214783	7999	29.0	23.0	139.0	140.0
ENSG00000211454	12499	1299.0	1287.0	1048.0	1010.0
ENSG00000161654	10499	61.0	67.0	241.0	204.0
ENSG00000134962	6999	613.0	554.0	302.0	390.0
ENSG00000174748	10999	20.0	17.0	233.0	186.0
ENSG00000096746	6499	181.0	242.0	140.0	175.0
ENSG00000177889	11999	180.0	226.0	195.0	240.0
ENSG00000267512	17999	2328.0	1531.0	1051.0	1366.0
ENSG00000151348	13499	206.0	219.0	309.0	350.0
ENSG00000128191	3999	488.0	450.0	240.0	246.0
ENSG00000227218	5499	200.0	205.0	539.0	536.0
ENSG00000144028	7999	1179.0	1172.0	877.0	1009.0
ENSG00000230224	9499	108.0	88.0	108.0	146.0
ENSG00000181408	3999	3.0	1.0	54.0	41.0
ENSG00000225507	8499	223.0	197.0	162.0	210.0
ENSG00000123091	28499	89.0	102.0	408.0	344.0
ENSG00000125447	15999	509.0	445.0	318.0	362.0
ENSG00000158850	11499	878.0	735.0	437.0	566.0
ENSG00000136874	17999	744.0	871.0	716.0	798.0
ENSG00000261618	4499	20.0	17.0	64.0	31.0
ENSG00000255445	5499	79.0	97.0	26.0	64.0
ENSG00000206337	5499	12.0	14.0	67.0	65.0
ENSG00000215283	4999	41.0	52.0	53.0	55.0
ENSG00000243968	7999	315.0	319.0	167.0	137.0
ENSG00000166250	3999	2117.0	2475.0	1382.0	1388.0
ENSG00000230027	5499	0.0	0.0	98.0	99.0
ENSG00000198805	5499	458.0	374.0	2788.0	3244.0
ENSG00000137819	4499	37.0	44.0	31.0	24.0
ENSG00000233006	15499	235.0	219.0	233.0	330.0
ENSG00000264304	3999	171.0	150.0	36.0	84.0
ENSG00000127824	3999	333.0	324.0	393.0	422.0
ENSG00000232970	4499	73.0	67.0	17.0	22.0
ENSG00000104412	4499	85.0	119.0	55.0	55.0
ENSG00000064270	5999	105.0	104.0	69.0	86.0
ENSG00000168090	8999	1061.0	968.0	349.0	397.0
ENSG00000125386	24499	726.0	725.0	956.0	957.0
ENSG00000140859	7499	184.0	123.0	108.0	143.0
ENSG00000111671	8499	4165.0	4440.0	3438.0	3415.0
ENSG00000270804	8999	348.0	406.0	650.0	695.0
ENSG00000177613	6999	36.0	44.0	275.0	237.0
ENSG00000260060	4499	18.0	15.0	59.0	54.0
ENSG00000270538	7999	8.0	5.0	80.0	80.0
ENSG00000152455	33499	396.0	514.0	557.0	643.0
ENSG00000146535	6499	62.0	80.0	161.0	165.0
ENSG00000176208	8999	126.0	143.0	272.0	264.0
ENSG00000255010	34499	131.0	132.0	2593.0	2160.0
ENSG00000267025	7499	81.0	94.0	113.0	148.0
ENSG00000140398	11499	868.0	663.0	1052.0	1256.0
ENSG00000202019	3999	18.0	14.0	36.0	32.0
ENSG00000175197	5499	667.0	667.0	683.0	943.0
ENSG00000175602	9999	4827.0	4979.0	2418.0	1950.0
ENSG00000164169	7999	654.0	725.0	508.0	604.0
ENSG00000059691	8999	254.0	209.0	468.0	488.0
ENSG00000244219	5999	3.0	3.0	75.0	62.0
ENSG00000151532	4499	37.0	15.0	134.0	112.0
ENSG00000115641	19999	477.0	487.0	728.0	724.0
ENSG00000145779	8999	5.0	3.0	105.0	82.0
ENSG00000197714	10499	187.0	183.0	339.0	329.0
ENSG00000106853	3999	9.0	13.0	36.0	46.0
ENSG00000038210	6999	40.0	30.0	39.0	67.0
ENSG00000110925	13499	724.0	628.0	671.0	1002.0
ENSG00000101160	9499	815.0	770.0	400.0	528.0
ENSG00000238934	8499	38.0	20.0	177.0	157.0
ENSG00000135519	5499	497.0	471.0	141.0	135.0
ENSG00000232882	25499	44.0	62.0	272.0	447.0
ENSG00000068654	8999	10.0	11.0	202.0	133.0
ENSG00000202079	19499	1453.0	1137.0	786.0	1070.0
ENSG00000185238	6999	111.0	111.0	98.0	108.0
ENSG00000003756	6499	13.0	13.0	60.0	85.0
ENSG00000254551	6999	15.0	14.0	62.0	64.0
ENSG00000234185	12999	114.0	145.0	263.0	200.0
ENSG00000166987	13999	737.0	719.0	557.0	703.0
ENSG00000171453	14499	371.0	320.0	600.0	631.0
ENSG00000130811	8999	1903.0	1537.0	1931.0	1714.0
ENSG00000248008	4999	74.0	108.0	63.0	61.0
ENSG00000109220	4999	44.0	54.0	50.0	47.0
ENSG00000239917	6999	72.0	50.0	124.0	153.0
ENSG00000069943	5999	333.0	392.0	408.0	428.0
ENSG00000068079	10499	1920.0	1730.0	1689.0	1913.0
ENSG00000173898	3999	465.0	502.0	295.0	278.0
ENSG00000124587	6999	13.0	5.0	193.0	312.0
ENSG00000155324	13499	38.0	39.0	207.0	151.0
ENSG00000270082	4999	465.0	429.0	348.0	360.0
ENSG00000269646	5999	91.0	77.0	60.0	66.0
ENSG00000178149	12999	1698.0	1320.0	1108.0	1393.0
ENSG00000100138	4999	24.0	20.0	60.0	90.0
ENSG00000259948	6499	416.0	339.0	334.0	434.0
ENSG00000144560	4499	81.0	102.0	129.0	140.0
ENSG00000141279	3999	47.0	46.0	44.0	61.0
ENSG00000101365	6999	3970.0	3712.0	1912.0	2177.0
ENSG00000273424	8999	1225.0	1062.0	2331.0	2339.0
ENSG00000189298	5499	7.0	7.0	75.0	104.0
ENSG00000134245	6999	27.0	27.0	90.0	66.0
ENSG00000167695	6499	1043.0	883.0	382.0	384.0
ENSG00000187959	4999	94.0	111.0	136.0	134.0
ENSG00000124201	4999	301.0	213.0	136.0	150.0
ENSG00000235701	7999	41.0	43.0	219.0	255.0
ENSG00000267395	15999	1692.0	1345.0	1889.0	1673.0
ENSG00000272699	15499	73.0	85.0	229.0	213.0
ENSG00000204469	12999	2874.0	2332.0	3749.0	3674.0
ENSG00000188833	3999	117.0	110.0	67.0	76.0
ENSG00000175471	84999	322.0	224.0	8296.0	8001.0
ENSG00000234478	4999	63.0	56.0	70.0	88.0
ENSG00000131188	4999	1353.0	1266.0	1402.0	1388.0
ENSG00000273233	3999	2.0	5.0	39.0	35.0
ENSG00000257809	8999	1545.0	1655.0	1159.0	1369.0
ENSG00000107372	18999	24.0	18.0	422.0	374.0
ENSG00000114853	3999	3.0	14.0	26.0	58.0
ENSG00000146006	3999	7.0	14.0	36.0	23.0
ENSG00000085831	12499	26.0	32.0	152.0	119.0
ENSG00000144749	4499	127.0	132.0	61.0	81.0
ENSG00000236549	4499	27.0	44.0	77.0	48.0
ENSG00000073803	7999	666.0	679.0	366.0	340.0
ENSG00000212541	7999	658.0	612.0	272.0	293.0
ENSG00000247363	11499	57.0	37.0	221.0	242.0
ENSG00000240344	5999	4.0	4.0	74.0	89.0
ENSG00000113068	5499	927.0	1104.0	1203.0	1251.0
ENSG00000268313	5999	3370.0	3433.0	2623.0	3487.0
ENSG00000187118	13999	329.0	304.0	164.0	240.0
ENSG00000093144	9999	296.0	238.0	393.0	471.0
ENSG00000083844	22499	412.0	442.0	1206.0	1136.0
ENSG00000272579	12499	788.0	889.0	679.0	834.0
ENSG00000162520	7999	356.0	302.0	249.0	218.0
ENSG00000238180	26999	11.0	7.0	595.0	520.0
ENSG00000198755	5999	387.0	380.0	126.0	364.0
ENSG00000237611	3999	158.0	136.0	71.0	66.0
ENSG00000230064	4999	468.0	308.0	106.0	81.0
ENSG00000173926	7999	17.0	23.0	226.0	138.0
ENSG00000198130	7499	62.0	50.0	83.0	107.0
ENSG00000264373	69999	2847.0	3081.0	9075.0	6217.0
ENSG00000249791	23999	367.0	386.0	609.0	639.0
ENSG00000117500	3999	17.0	2.0	32.0	16.0
ENSG00000223592	8499	1.0	11.0	277.0	296.0
ENSG00000204439	5499	21.0	18.0	130.0	122.0
ENSG00000135749	10999	537.0	440.0	262.0	319.0
ENSG00000155906	15999	79.0	94.0	588.0	471.0
ENSG00000234222	5499	30.0	42.0	112.0	106.0
ENSG00000185842	11499	643.0	686.0	150.0	190.0
ENSG00000157927	7999	378.0	300.0	428.0	374.0
ENSG00000168066	3999	15.0	11.0	137.0	237.0
ENSG00000188305	4499	3442.0	4075.0	4171.0	4558.0
ENSG00000263766	4999	147.0	104.0	57.0	75.0
ENSG00000089094	9999	510.0	563.0	304.0	362.0
ENSG00000148377	4999	334.0	420.0	165.0	228.0
ENSG00000169710	11999	5.0	7.0	171.0	349.0
ENSG00000182405	30499	180.0	168.0	1092.0	944.0
